LAMMPS FCC Model for CoCuFeNiPd

  8788 atoms

 5 atom types

-1.2151204467749379e+00 4.6215120446773646e+01 xlo xhi
-1.2274788693491190e+00 4.6227478869350719e+01 ylo yhi
-1.2226176983633918e+00 4.6222617698364239e+01 zlo zhi

Atoms
id type x y z
8350 5 26.8063 13.9752 45.2597 
7623 5 24.9795 12.1582 41.6849 
7670 1 23.1749 13.9908 41.6682 
7674 5 26.9122 14.0212 41.706 
7675 5 25.0125 15.8399 41.6697 
8352 3 26.941 15.8567 43.5219 
8296 1 23.1931 12.1565 43.5257 
8351 1 25.0321 15.8192 45.2366 
8299 1 24.9925 12.1281 45.2821 
8300 1 26.8562 12.1118 43.5058 
8346 1 23.2329 13.959 45.2846 
8348 1 23.1986 15.7966 43.5184 
8349 3 24.9507 13.9911 43.5163 
286 2 23.2599 17.6405 1.50361 
288 2 23.2812 19.5198 -0.308805 
289 2 25.04 17.7022 -0.331213 
290 5 26.8293 17.7326 1.53005 
291 2 25.0605 19.6025 1.52174 
292 2 26.9044 19.6451 -0.260916 
338 1 23.2971 21.3964 1.46742 
341 2 25.113 21.4349 -0.257069 
342 1 26.9089 21.4931 1.5416 
964 2 23.262 19.4768 3.25767 
965 3 25.0073 17.6363 3.30861 
968 2 26.907 19.6503 3.29864 
1017 2 25.0565 21.47 3.27904 
962 2 23.1875 17.6267 5.12264 
966 5 26.9444 17.733 5.09778 
967 5 25.0341 19.582 5.12093 
1014 2 23.2826 21.4403 5.16402 
1018 2 26.9131 21.4512 5.12552 
1638 2 23.1959 17.6486 8.80056 
1640 1 23.2085 19.5394 6.98956 
1641 5 25.0501 17.7057 6.98995 
1642 5 27.0196 17.734 8.77802 
1643 2 25.0832 19.6017 8.74169 
1644 1 26.9703 19.6429 6.94314 
1690 2 23.2446 21.3701 8.73192 
1693 1 25.0769 21.3913 6.94694 
1694 2 26.9593 21.4065 8.72895 
2320 2 26.9974 19.5807 10.5397 
2369 2 25.0814 21.3916 10.5327 
2316 2 23.2257 19.5129 10.5599 
2317 2 25.0616 17.7452 10.5562 
2995 3 25.048 19.4935 16.0083 
2314 2 23.1685 17.6685 12.362 
3046 3 26.9612 21.2677 15.9867 
3042 2 23.1379 21.2397 16.0093 
2318 5 26.9951 17.7066 12.3777 
2319 2 25.0584 19.541 12.3316 
2996 2 26.9501 19.5683 14.1624 
2366 2 23.2029 21.3268 12.3385 
3045 2 25.0371 21.259 14.1652 
2370 2 26.958 21.3388 12.2744 
2990 2 23.1847 17.6651 16.0611 
2992 2 23.1909 19.4424 14.1921 
2993 2 25.0659 17.731 14.1705 
2994 5 26.9593 17.6738 15.9863 
3666 2 23.1532 17.5866 19.8236 
3668 5 23.187 19.399 17.9299 
3669 3 25.0361 17.6474 17.9067 
3670 5 26.9608 17.6785 19.8106 
3671 2 24.997 19.3887 19.84 
3672 5 26.9109 19.473 17.8599 
3718 2 23.1395 21.1768 19.8345 
3721 2 24.988 21.2354 17.8551 
3722 5 26.9311 21.1937 19.816 
4344 2 23.1765 19.3713 21.6983 
4345 2 25.0657 17.6407 21.7583 
4348 2 26.9252 19.4293 21.7618 
4397 2 24.9875 21.169 21.7036 
4342 2 23.2542 17.6125 23.561 
4346 1 26.8825 17.6239 23.6002 
4347 2 25.0796 19.439 23.5831 
4394 1 23.1862 21.1498 23.5665 
4398 3 26.9672 21.203 23.6041 
5018 1 23.2677 17.6103 27.1373 
5020 1 23.2543 19.3986 25.3756 
5021 4 25.0796 17.6291 25.3652 
5022 1 26.8564 17.6352 27.1579 
5023 1 25.0561 19.4068 27.1656 
5024 1 26.8733 19.4301 25.4096 
5070 1 23.2528 21.1641 27.1705 
5073 1 25.0604 21.1751 25.4039 
5074 1 26.8442 21.2251 27.2151 
5694 1 23.2423 17.5981 30.695 
5696 1 23.2664 19.3936 28.9424 
5697 1 25.0415 17.625 28.9178 
5698 2 26.8572 17.6503 30.7079 
5699 1 25.027 19.4143 30.6982 
5700 1 26.8389 19.4303 28.9357 
5746 4 23.2484 21.2178 30.747 
5749 1 25.027 21.2123 28.9725 
5750 2 26.8321 21.2283 30.7426 
6372 2 23.2404 19.4161 32.515 
6373 2 25.028 17.64 32.5034 
6376 2 26.8502 19.4501 32.5368 
6425 2 25.0211 21.2381 32.5421 
6426 2 26.8566 21.3102 34.351 
6374 2 26.9067 17.6676 34.3539 
6370 2 23.1923 17.655 34.356 
7777 2 25.061 21.3571 39.7964 
7725 2 25.0291 17.699 39.8387 
7728 5 26.9615 19.5747 39.7941 
7046 2 23.1797 17.663 37.9911 
7048 1 23.1972 19.4727 36.1909 
7049 2 25.0235 17.7076 36.1762 
7050 5 26.9776 17.6707 37.978 
7051 2 25.0253 19.5113 37.9786 
7052 2 26.9037 19.521 36.1484 
7098 2 23.2344 21.3012 37.9769 
7101 2 25.0345 21.3079 36.1778 
7102 2 26.8982 21.3803 37.9437 
7724 2 23.2369 19.5016 39.8318 
6422 2 23.2249 21.2505 34.3774 
6375 2 25.0323 19.4618 34.3704 
7722 2 23.2116 17.6854 41.6849 
7726 5 26.9816 17.6761 41.6565 
7727 2 25.0671 19.5651 41.6648 
7774 2 23.2529 21.3253 41.6511 
7778 2 26.9298 21.4436 41.6479 
8398 2 23.2539 17.665 45.2762 
8400 2 23.2744 19.5128 43.4865 
8401 2 25.0504 17.6948 43.5058 
8402 5 26.9215 17.7014 45.3454 
8403 2 25.0793 19.5935 45.3409 
8404 5 26.9636 19.6094 43.5142 
8450 2 23.2884 21.3616 45.3426 
8453 2 25.0863 21.4054 43.5133 
8454 2 26.929 21.4924 45.3867 
340 2 23.2924 23.2117 -0.291462 
343 4 25.0719 23.2781 1.54286 
344 1 26.8666 23.2939 -0.213593 
390 1 23.3066 25.1211 1.59255 
392 3 23.2599 26.9525 -0.172102 
393 3 25.0007 25.0677 -0.20683 
394 1 26.8274 25.0795 1.54985 
395 4 25.0442 26.9306 1.55971 
396 4 26.7709 26.9033 -0.204006 
1016 4 23.3066 23.304 3.31663 
1020 4 26.8872 23.2751 3.31413 
1068 4 23.3251 26.9582 3.35448 
1069 4 25.0731 25.0908 3.33308 
1072 2 26.8317 26.9165 3.34365 
1019 2 25.0771 23.2455 5.13492 
1066 1 23.3249 25.1109 5.10332 
1070 2 26.8761 25.079 5.11306 
1071 3 25.0509 26.9544 5.10706 
1692 3 23.2898 23.2453 6.92131 
1695 2 25.0724 23.1808 8.7268 
1696 2 26.9202 23.2213 6.92894 
1742 2 23.3143 25.0751 8.72032 
1744 2 23.3282 26.9674 6.90252 
1745 2 25.0814 25.0774 6.90708 
1746 2 26.9246 25.0508 8.68916 
1747 2 25.091 26.9535 8.71856 
1748 2 26.86 26.9233 6.88671 
2372 3 26.9754 23.2087 10.507 
2420 4 23.2585 27.0006 10.4252 
2424 2 26.9467 26.9208 10.4354 
2368 3 23.1565 23.1523 10.5227 
2421 2 25.1189 24.9849 10.4719 
3100 5 26.9258 26.9067 14.0673 
2371 2 25.0655 23.1629 12.3021 
2418 5 23.2038 24.992 12.2791 
3099 3 24.9974 26.8809 15.9513 
3098 5 26.873 25.0379 15.9871 
2422 3 26.9547 25.0261 12.246 
2423 5 25.0711 26.9208 12.1955 
3097 3 25.0599 25.0159 14.0946 
3044 4 23.1522 23.1086 14.1102 
3047 5 24.9935 23.0751 15.9867 
3048 5 26.926 23.1565 14.0977 
3094 5 23.1494 24.9519 15.9391 
3096 5 23.2057 26.9397 14.0984 
3720 3 23.0913 23.0367 17.8617 
3723 5 24.9403 23.0136 19.7518 
3724 5 26.9035 23.0866 17.8723 
3770 5 23.0741 24.8897 19.7383 
3772 5 23.1508 26.8653 17.7681 
3773 3 24.9354 24.9316 17.85 
3774 5 26.8095 24.9832 19.7425 
3775 5 24.9098 26.8611 19.778 
3776 5 26.7981 26.9004 17.8501 
4396 3 23.1153 22.9418 21.7191 
4400 5 26.9136 23.0382 21.6936 
4448 3 23.0839 26.8175 21.6612 
4449 5 24.9095 24.9064 21.6704 
4452 3 26.7296 26.9182 21.6401 
4399 5 25.0285 22.9606 23.5815 
4446 2 23.1818 24.7903 23.5786 
4450 5 26.8162 25.0039 23.6165 
4451 5 24.8985 26.8272 23.5244 
5072 4 23.2081 22.9455 25.3993 
5075 2 25.0343 22.9903 27.2003 
5076 3 26.8804 23.0074 25.4144 
5122 2 23.2293 24.8058 27.2175 
5124 2 23.1408 26.6849 25.4241 
5125 2 24.9884 24.8853 25.4216 
5126 5 26.8404 24.9314 27.2376 
5127 5 24.988 26.8381 27.2647 
5128 3 26.8758 26.906 25.4405 
5748 3 23.2142 22.9761 29.0011 
5751 4 25.0073 23.0385 30.761 
5752 3 26.859 23.0518 29.0396 
5798 4 23.2134 24.8393 30.8334 
5800 2 23.2151 26.7696 29.1104 
5801 2 24.9959 24.85 29.0655 
5802 3 26.86 24.9078 30.7979 
5803 5 25.0461 26.7915 30.8805 
5804 2 26.8668 26.8417 29.0846 
6424 4 23.2143 23.0451 32.5665 
6428 2 26.8382 23.0851 32.5308 
6476 2 23.1958 26.765 32.6574 
6477 2 25.0152 24.8729 32.593 
6480 4 26.8445 26.8063 32.6324 
7832 5 26.7492 26.8694 39.8315 
7829 2 25.0098 24.9533 39.8061 
7100 1 23.1868 23.0979 36.1815 
7103 4 25.0371 23.1252 37.9423 
7104 3 26.8672 23.1419 36.1582 
7150 2 23.2505 24.9389 37.9753 
7152 1 23.2396 26.7952 36.1268 
7153 2 24.9998 24.918 36.1414 
7154 2 26.8099 24.9659 37.9357 
7155 2 24.9834 26.8181 37.9306 
7156 2 26.8244 26.8309 36.1506 
7776 2 23.2455 23.1069 39.7958 
7780 2 26.8566 23.2098 39.779 
7828 3 23.2735 26.8163 39.7861 
6479 2 25.0078 26.7707 34.368 
6478 2 26.8361 24.942 34.3717 
6474 3 23.1698 24.8925 34.3838 
6427 2 25.0038 23.0894 34.3835 
7779 2 25.0622 23.1448 41.6461 
7826 2 23.2515 24.9717 41.6251 
7830 2 26.8302 25.0304 41.6429 
7831 3 24.8519 26.9245 41.6639 
8452 2 23.2547 23.1545 43.4913 
8455 2 25.0692 23.2605 45.3554 
8456 2 26.8875 23.2762 43.5097 
8502 3 23.2211 25.0333 45.3367 
8504 3 23.1989 26.9164 43.4935 
8505 2 24.9742 25.0127 43.4662 
8506 2 26.848 25.0524 45.4166 
8507 5 24.9576 26.8993 45.3883 
8508 5 26.7711 26.8827 43.4719 
442 4 23.3243 28.8247 1.59721 
444 3 23.3697 30.7468 -0.186772 
445 3 24.9851 28.7979 -0.199345 
446 1 26.7683 28.7838 1.60202 
447 1 25.007 30.6682 1.62859 
448 5 26.6911 30.7039 -0.256337 
494 1 23.3361 32.6124 1.56289 
497 4 24.9595 32.6828 -0.235479 
498 2 26.7148 32.584 1.53143 
1120 1 23.295 30.6925 3.33855 
1121 4 25.0486 28.7848 3.35875 
1124 1 26.7819 30.6017 3.35819 
1173 2 25.0634 32.5721 3.34964 
1118 1 23.3162 28.8256 5.10788 
1122 1 26.8283 28.749 5.11794 
1123 2 25.0568 30.6532 5.12681 
1170 2 23.3219 32.5722 5.11496 
1174 4 26.7349 32.5934 5.15631 
1794 4 23.3127 28.853 8.66873 
1796 3 23.295 30.6747 6.90367 
1797 4 25.0608 28.7992 6.8882 
1798 2 26.8792 28.7934 8.65439 
1799 4 25.029 30.6687 8.63999 
1800 2 26.8274 30.6453 6.89638 
1846 1 23.3319 32.5526 8.66318 
1849 2 25.0309 32.5893 6.89817 
1850 2 26.8062 32.5928 8.58873 
2476 2 26.8506 30.6667 10.3452 
2473 4 25.0494 28.8241 10.4153 
2472 1 23.3199 30.6997 10.4098 
2525 4 25.09 32.5858 10.3687 
2470 3 23.2554 28.8492 12.1807 
3152 2 26.833 30.6355 14.0111 
3202 3 26.7389 32.6231 15.9723 
2474 2 26.9139 28.7956 12.1816 
2475 2 25.0926 30.6457 12.1528 
3201 5 25.11 32.5639 14.0088 
2522 1 23.3936 32.5654 12.1551 
3198 1 23.2897 32.5726 15.8247 
2526 3 26.7788 32.6178 12.1125 
3146 1 23.2001 28.792 15.906 
3148 2 23.292 30.6573 13.9837 
3149 2 25.0239 28.7935 14.0337 
3150 5 26.8311 28.7759 15.9653 
3151 5 25.0161 30.6525 15.9346 
3822 2 23.1738 28.7483 19.6434 
3824 3 23.1581 30.6629 17.713 
3825 3 24.8905 28.7897 17.7528 
3826 5 26.7085 28.8035 19.7225 
3827 5 24.8375 30.6515 19.6642 
3828 3 26.7748 30.6713 17.8938 
3874 1 23.2027 32.6502 19.6048 
3877 5 24.9587 32.5667 17.7996 
3878 3 26.6672 32.5922 19.7573 
4500 1 23.1394 30.6511 21.58 
4501 3 24.7697 28.7345 21.6558 
4504 5 26.6558 30.6866 21.6343 
4553 5 24.8146 32.6078 21.5709 
4557 3 28.4201 32.6258 21.5972 
4498 3 23.0933 28.7049 23.4608 
4502 5 26.6935 28.7789 23.5162 
4503 3 24.7374 30.6265 23.4799 
4550 3 23.2013 32.6473 23.4756 
4554 5 26.6371 32.6288 23.4909 
5174 1 23.16 28.6939 27.3778 
5176 3 23.1317 30.6403 25.3744 
5177 5 24.8171 28.7292 25.4121 
5178 3 26.7901 28.7461 27.2261 
5179 5 24.8646 30.6584 27.2907 
5180 5 26.7314 30.685 25.3697 
5226 3 23.1548 32.6681 27.4152 
5229 5 24.778 32.5807 25.4154 
5230 5 26.7721 32.6287 27.3121 
5850 2 23.2636 28.7384 30.9824 
5852 5 23.2108 30.6976 29.2718 
5853 2 25.0222 28.7299 29.1392 
5854 1 26.8092 28.767 30.9605 
5855 3 25.0195 30.6741 31.0382 
5856 5 26.7588 30.6689 29.1673 
5902 4 23.2759 32.659 31.0131 
5905 2 24.9396 32.659 29.2054 
5906 5 26.8153 32.6488 30.9535 
6528 1 23.2628 30.7038 32.6804 
6529 2 25.0453 28.7456 32.6792 
6532 4 26.8423 30.6743 32.6472 
6581 2 25.0057 32.6637 32.6861 
6531 2 25.0458 30.7103 34.3494 
7884 5 26.6958 30.729 39.8012 
7880 5 23.2766 30.8425 39.8386 
7933 2 25.0317 32.7832 39.8166 
7881 3 24.8388 28.7565 39.816 
7202 2 23.3274 28.7352 37.869 
7204 2 23.3222 30.709 36.1264 
7205 2 25.0353 28.7217 36.1 
7206 5 26.7791 28.7805 37.9724 
7207 2 24.9811 30.7562 37.9283 
7208 2 26.7359 30.7192 36.1421 
7254 2 23.3067 32.7995 38.0343 
7257 2 25.0038 32.7521 36.2039 
7258 2 26.7144 32.7527 37.9483 
6582 2 26.7152 32.7129 34.4107 
6526 2 23.2618 28.7377 34.3957 
6578 2 23.3328 32.7224 34.4292 
6530 2 26.8093 28.7254 34.388 
7878 3 23.2593 28.8335 41.7257 
7882 5 26.6789 28.8147 41.6545 
7883 2 24.9674 30.8019 41.7366 
7930 1 23.3043 32.7422 41.7129 
7934 3 26.6959 32.6926 41.6758 
8554 1 23.2855 28.864 45.4215 
8556 3 23.2649 30.8077 43.5185 
8557 3 24.8742 28.8247 43.5469 
8558 3 26.6796 28.8221 45.3477 
8559 3 24.9009 30.7084 45.3422 
8560 2 26.6809 30.7184 43.5777 
8606 2 23.3441 32.7041 45.3446 
8609 3 24.9964 32.6821 43.5211 
8610 2 26.6721 32.6345 45.4094 
1172 4 23.3724 34.4959 3.31078 
1228 4 26.6992 38.3544 3.32931 
1225 3 25.0171 36.4528 3.28465 
546 2 23.3242 36.4535 1.46609 
548 2 23.3382 38.3637 -0.323435 
549 1 25.0478 36.4574 -0.285335 
550 1 26.6957 36.4483 1.52873 
551 4 25.066 38.3567 1.49627 
552 4 26.749 38.3271 -0.268461 
496 4 23.3226 34.5755 -0.297944 
601 4 25.103 40.2182 -0.302852 
602 4 26.7584 40.2165 1.53937 
1224 4 23.407 38.3674 3.26534 
500 4 26.6688 34.5592 -0.239272 
1176 4 26.6492 34.5609 3.359 
499 4 24.9958 34.5443 1.52029 
553 3 28.4233 36.4516 -0.253869 
605 3 28.4111 40.2041 -0.261064 
1229 4 28.3259 36.464 3.40182 
598 4 23.3875 40.247 1.43857 
1277 4 25.0419 40.2462 3.29612 
555 4 28.4 38.3096 1.58377 
1281 1 28.4237 40.2139 3.38621 
1954 4 26.8004 40.2409 8.64587 
1222 3 23.4315 36.4168 5.10578 
1226 4 26.6311 36.457 5.10887 
1227 4 25.0185 38.3689 5.08919 
1278 4 26.6982 40.2355 5.11729 
1848 4 23.3658 34.512 6.90479 
2576 4 23.4473 38.3982 10.4659 
2577 1 25.1712 36.4613 10.3751 
2528 4 26.8187 34.5332 10.3339 
1898 3 23.4421 36.4581 8.69939 
1900 4 23.4441 38.3883 6.92259 
1901 4 25.0423 36.4337 6.90598 
1902 4 26.7822 36.4435 8.57882 
1903 4 25.104 38.3757 8.68433 
1904 4 26.7041 38.361 6.87008 
1852 4 26.7486 34.5282 6.84742 
1175 4 25.0268 34.5221 5.12385 
2580 1 26.8624 38.3683 10.3605 
2524 2 23.4255 34.5099 10.3948 
1851 1 25.0859 34.5257 8.62303 
1179 4 28.3979 34.5471 5.10202 
2629 4 25.1172 40.2667 10.4315 
1953 4 25.0605 40.2675 6.91818 
1231 1 28.3809 38.356 5.13461 
1905 1 28.4256 36.4538 6.77633 
1950 1 23.3771 40.2904 8.70113 
3309 3 28.4006 40.1893 14.1353 
2527 3 25.1531 34.5233 12.1281 
2574 3 23.5277 36.476 12.1531 
3254 3 26.5817 36.3904 15.9539 
2578 1 26.7861 36.4523 12.1823 
2579 4 25.1835 38.3892 12.1473 
3253 3 25.1289 36.4486 13.9774 
3255 5 25.0399 38.4214 15.9432 
3256 3 26.7095 38.3606 14.0305 
2630 4 26.8058 40.2366 12.221 
3200 3 23.5307 34.5459 13.9689 
3203 3 25.0162 34.4693 15.9053 
3204 1 26.6957 34.5538 14.0536 
3250 3 23.5416 36.4141 15.8691 
3252 3 23.5372 38.4047 13.9197 
2583 3 28.4139 38.3497 12.2536 
2626 1 23.432 40.29 12.2387 
3259 5 28.3702 38.3209 15.9993 
3257 3 28.3516 36.438 14.1055 
4604 4 23.4796 38.5172 21.6427 
3879 3 24.9839 34.533 19.719 
3880 3 26.5555 34.5513 17.8305 
3926 3 23.4238 36.5242 19.7207 
3928 3 23.464 38.465 17.93 
3929 3 24.9718 36.467 17.8552 
3930 3 26.5183 36.4717 19.7589 
3931 1 25.0061 38.4552 19.7885 
3932 3 26.5678 38.3819 17.9467 
4556 3 26.5545 34.5293 21.6507 
3876 3 23.4187 34.5662 17.8044 
4552 1 23.3619 34.6602 21.5464 
4608 3 26.5732 38.4621 21.6463 
4605 1 24.9594 36.5235 21.5853 
3982 3 26.6335 40.2884 19.8221 
3883 5 28.3458 34.5409 19.7729 
4609 5 28.3846 36.4495 21.6527 
3935 5 28.4117 38.3553 19.8322 
3933 5 28.3725 36.4547 17.903 
4661 1 28.4095 40.2489 21.6681 
5231 5 24.8907 34.5742 27.3624 
5283 1 25.023 38.4875 27.3009 
4602 1 23.4698 36.5868 23.5107 
4606 5 26.517 36.4633 23.5219 
4607 3 25.0068 38.541 23.5278 
4555 3 24.8005 34.5414 23.5048 
5282 3 26.5968 36.5294 27.2414 
5232 5 26.6046 34.5589 25.389 
5228 3 23.2689 34.6573 25.4104 
5284 3 26.5545 38.4381 25.4165 
5278 1 23.3743 36.6109 27.343 
5280 3 23.4827 38.5547 25.4091 
5281 3 24.8832 36.5638 25.4644 
4611 5 28.3676 38.3839 23.5297 
4559 3 28.4061 34.5403 23.465 
5337 3 28.4092 40.2754 25.3627 
5904 1 23.2687 34.6331 29.2353 
6633 1 25.019 36.5979 32.7077 
5907 2 25.0088 34.6559 30.9399 
5908 2 26.7777 34.5869 29.1532 
5954 1 23.3319 36.6132 30.9405 
5956 1 23.3632 38.5019 29.1122 
5957 2 25.0399 36.5722 29.1692 
5958 1 26.7357 36.5714 30.9607 
5959 1 25.0256 38.4668 30.9093 
5960 1 26.7016 38.4749 29.1075 
6580 2 23.3356 34.6791 32.7451 
6636 1 26.7363 38.4355 32.6666 
6632 3 23.3298 38.4519 32.6919 
6584 2 26.7162 34.6624 32.72 
6685 1 25.0273 40.2851 32.65 
6010 1 26.744 40.2921 30.8572 
7310 1 26.7853 36.5023 37.9726 
7984 3 23.4034 38.3922 39.8559 
6682 1 23.3224 40.2711 34.4474 
6635 1 25.036 38.4287 34.4543 
6583 1 25.0141 34.7022 34.5011 
7312 1 26.7784 38.3906 36.1951 
7311 1 25.0499 38.3858 37.9967 
8037 1 25.0803 40.2273 39.8269 
7988 3 26.7483 38.3656 39.7747 
7985 1 25.0252 36.5122 39.7555 
7306 1 23.3153 36.5423 38.0127 
7308 1 23.3251 38.4162 36.2322 
7309 1 25.0383 36.553 36.2292 
7260 1 26.7584 34.6852 36.1865 
7936 1 26.7599 34.6284 39.7533 
7256 1 23.2889 34.7197 36.2328 
7259 1 25.0198 34.6928 37.9818 
7932 1 23.3133 34.6766 39.8244 
6630 1 23.3123 36.5907 34.4792 
7362 1 26.7814 40.2196 37.9813 
6686 1 26.773 40.2588 34.4165 
7361 1 25.0524 40.2465 36.2176 
7358 1 23.3611 40.2453 38.0375 
6634 1 26.7442 36.5571 34.4476 
8714 1 26.7614 40.192 45.339 
7982 1 23.411 36.5241 41.6811 
7986 5 26.7112 36.4473 41.639 
7987 1 25.0695 38.4 41.6617 
8034 1 23.3675 40.221 41.6744 
8038 1 26.7683 40.2091 41.656 
8713 1 25.0709 40.2259 43.5078 
8710 1 23.366 40.2322 45.3361 
8664 3 26.7085 38.3676 43.5353 
8658 1 23.3713 36.4665 45.3477 
8660 1 23.4167 38.3675 43.5091 
8661 1 25.0308 36.4864 43.5658 
8662 1 26.6883 36.4598 45.3845 
8663 1 25.0576 38.3546 45.3486 
8612 1 26.6514 34.5356 43.5171 
8608 1 23.3717 34.6165 43.5287 
7935 2 25.0025 34.5625 41.6457 
8611 1 25.0271 34.5978 45.364 
8667 1 28.414 38.2915 45.3862 
8717 1 28.4185 40.1701 43.5246 
7991 3 28.4066 38.3408 41.6521 
600 3 23.3531 42.0418 -0.333721 
603 4 25.0639 42.0623 1.49211 
604 4 26.7775 42.0504 -0.298772 
650 4 23.3241 43.8456 1.47109 
652 4 23.2869 45.5976 -0.33573 
653 4 25.0566 43.8412 -0.320247 
654 4 26.7827 43.8627 1.50508 
655 4 25.0396 45.62 1.4883 
656 4 26.7855 45.615 -0.325845 
1276 4 23.3712 42.0916 3.29909 
1280 4 26.766 42.0654 3.31685 
1328 4 23.2917 45.6051 3.29343 
1329 4 25.0623 43.8693 3.30074 
1332 4 26.7869 45.6404 3.30929 
1279 4 25.0702 42.0943 5.11083 
1326 4 23.3214 43.8623 5.10975 
1330 4 26.7904 43.8771 5.11521 
1331 4 25.0418 45.6334 5.10979 
1952 4 23.3479 42.0972 6.91029 
1955 4 25.0772 42.0988 8.69322 
1956 4 26.7892 42.0816 6.90773 
2002 4 23.3207 43.8764 8.71143 
2004 4 23.2851 45.6228 6.90879 
2005 4 25.0676 43.8808 6.91118 
2006 4 26.8158 43.8826 8.69506 
2007 4 25.0513 45.6453 8.71236 
2008 4 26.8016 45.6454 6.91309 
2680 4 23.291 45.6484 10.5247 
2684 4 26.8217 45.6525 10.5023 
2681 4 25.0804 43.8879 10.4984 
2632 4 26.8206 42.0862 10.4252 
2628 4 23.3583 42.097 10.4977 
1274 3 23.3991 40.2979 5.1329 
2631 4 25.1171 42.0987 12.2504 
3360 4 26.8337 45.7412 14.2135 
2678 1 23.326 43.9025 12.3009 
3359 1 25.0663 45.74 16.1168 
2682 4 26.8243 43.93 12.2762 
2683 1 25.0473 45.7016 12.3198 
3304 1 23.4026 42.1044 14.1104 
3307 1 25.0866 42.1819 16.062 
3308 1 26.7938 42.0957 14.1397 
3354 1 23.3651 43.979 16.1042 
3356 1 23.2704 45.7009 14.2198 
3357 5 25.0993 43.9445 14.1778 
3358 1 26.8016 43.9836 16.1015 
3302 1 23.465 40.3996 15.9983 
3306 1 26.6779 40.3157 15.9952 
3305 1 25.1223 40.3148 14.0625 
3980 1 23.405 42.1947 17.9541 
3983 4 25.0867 42.2005 19.8242 
3984 4 26.7102 42.1637 17.9478 
4030 4 23.3393 43.9434 19.8088 
4032 1 23.3026 45.6905 17.9623 
4033 4 25.0759 43.9745 17.9577 
4034 4 26.7876 43.9586 19.8216 
4035 1 25.0509 45.7 19.8116 
4036 4 26.8014 45.7119 17.9721 
4656 4 23.363 42.1915 21.6431 
4660 4 26.7686 42.1497 21.6965 
4708 4 23.3052 45.6713 21.6509 
4709 4 25.0624 43.9341 21.6699 
4712 2 26.8177 45.667 21.6734 
3978 1 23.449 40.397 19.7844 
4657 4 25.0459 40.3978 21.6852 
3981 1 25.0607 40.3586 17.9179 
4659 4 25.0546 42.1871 23.5157 
4706 4 23.325 43.9339 23.4957 
4710 4 26.8005 43.9031 23.5231 
4711 4 25.0505 45.6652 23.5025 
5332 4 23.3349 42.1633 25.3547 
5335 4 25.0569 42.1481 27.1895 
5336 4 26.7917 42.1399 25.3492 
5382 4 23.3045 43.897 27.1567 
5384 4 23.2928 45.6483 25.321 
5385 4 25.0567 43.9057 25.3383 
5386 4 26.7974 43.8878 27.1639 
5387 4 25.0463 45.6315 27.1505 
5388 4 26.8101 45.6357 25.3291 
4654 4 23.3956 40.4103 23.5293 
5333 4 25.0757 40.3977 25.3787 
5330 4 23.365 40.3742 27.2163 
4658 4 26.7154 40.3476 23.5208 
5334 4 26.7398 40.3206 27.226 
6008 4 23.3068 42.1221 29.004 
6011 4 25.0388 42.1081 30.8196 
6012 4 26.781 42.1004 29.0147 
6058 4 23.2918 43.8663 30.8007 
6060 1 23.2852 45.6279 28.9644 
6061 4 25.0431 43.8759 28.9842 
6062 4 26.7867 43.8627 30.8026 
6063 4 25.0346 45.6137 30.785 
6064 4 26.8018 45.6111 28.9734 
6684 4 23.3073 42.096 32.6302 
6688 4 26.7734 42.0817 32.6171 
6736 4 23.2785 45.6148 32.6003 
6737 4 25.036 43.8612 32.6111 
6740 4 26.7908 45.6102 32.5898 
6009 1 25.0428 40.3321 29.0451 
6006 4 23.3274 40.3203 30.8419 
8092 4 26.7973 45.5888 39.8327 
8089 4 25.0651 43.8234 39.8379 
8088 1 23.2947 45.593 39.8498 
8040 1 26.7944 42.0346 39.8243 
7360 4 23.314 42.0619 36.2402 
7363 4 25.0637 42.0478 38.023 
7364 1 26.7875 42.0491 36.1965 
7410 4 23.3099 43.826 38.0377 
7412 4 23.2844 45.6016 36.2227 
7413 4 25.0469 43.8378 36.2167 
7414 1 26.7983 43.8245 38.0025 
7415 4 25.0419 45.5934 38.0259 
7416 4 26.7941 45.5976 36.1991 
8036 4 23.3377 42.0392 39.8515 
6687 4 25.0368 42.0724 34.4229 
6734 4 23.2964 43.8464 34.4232 
6739 4 25.0325 45.6057 34.4043 
6738 1 26.7862 43.8432 34.4006 
8039 1 25.0657 42.0341 41.664 
8086 1 23.3215 43.8186 41.6663 
8090 4 26.7934 43.8225 41.6624 
8091 1 25.0464 45.5956 41.6607 
8712 1 23.3408 42.036 43.4926 
8715 1 25.0702 42.0372 45.3176 
8716 1 26.7904 42.036 43.4954 
8762 1 23.3161 43.8178 45.3102 
8764 1 23.2958 45.5919 43.4825 
8765 1 25.0629 43.8255 43.4863 
8766 1 26.7845 43.8371 45.312 
8767 1 25.041 45.6014 45.2967 
8768 1 26.7932 45.5934 43.483 
33 1 28.5512 -0.0854402 -0.328505 
34 1 30.332 -0.0916772 1.49691 
35 1 28.5628 1.66519 1.48292 
36 1 30.3359 1.65475 -0.328377 
37 1 32.0977 -0.0960991 -0.325283 
39 1 32.1166 1.65354 1.49154 
85 1 28.5583 3.40534 -0.329686 
86 1 30.3523 3.40559 1.48222 
