LAMMPS FCC Model for CoCuFeNiPd

  8788 atoms

 5 atom types

-1.2530497314545641e+00 4.6253049731452897e+01 xlo xhi
-1.2551195373430890e+00 4.6255119537342502e+01 ylo yhi
-1.2485814740622672e+00 4.6248581474063855e+01 zlo zhi

Atoms
id type x y z
2065 2 32.5686 -0.239559 10.671 
2067 4 32.5698 1.5378 12.4758 
2794 5 34.3954 3.266 16.0952 
2114 4 30.6898 3.28027 12.4666 
2117 2 32.5299 3.28798 10.6846 
2737 1 28.8232 -0.279224 14.2235 
2738 5 30.7219 -0.288203 16.0523 
2739 2 28.8303 1.5902 16.0485 
2740 3 30.7143 1.5356 14.2335 
2741 4 32.6018 -0.237038 14.2615 
2743 4 32.5918 1.48738 16.0777 
2789 3 28.8964 3.25943 14.1945 
2790 2 30.7902 3.25381 16.0437 
2793 1 32.5283 3.26956 14.2172 
2066 2 34.3906 -0.281468 12.4592 
2068 1 34.3934 1.5472 10.7021 
2118 1 34.3839 3.27638 12.4852 
2742 3 34.3418 -0.250595 16.1283 
3413 5 28.8618 -0.309083 17.9427 
3414 3 30.7442 -0.345837 19.7954 
3415 4 28.8905 1.41612 19.8212 
3416 5 30.747 1.54859 17.9756 
3417 4 32.578 -0.308312 17.9747 
3419 2 32.5759 1.49976 19.8201 
3465 3 28.8418 3.25378 18.0077 
3466 1 30.7454 3.27052 19.8589 
3469 1 32.6324 3.25982 17.9632 
4089 1 28.8472 -0.284921 21.6442 
4092 1 30.7355 1.38541 21.594 
4093 3 32.5493 -0.38363 21.5142 
4141 5 28.9151 3.20924 21.6324 
4145 3 32.5762 3.28616 21.6705 
3420 1 34.3765 1.4357 17.9561 
4096 2 34.3793 1.41527 21.5747 
4090 4 30.6193 -0.326863 23.4726 
4091 2 28.8423 1.42963 23.5197 
4095 5 32.5557 1.3632 23.4367 
4142 2 30.7363 3.22572 23.463 
4765 4 28.8545 -0.358925 25.3274 
4766 3 30.658 -0.389798 27.1258 
4767 4 28.8689 1.44378 27.1177 
4768 1 30.6384 1.40781 25.3508 
4769 1 32.4696 -0.342035 25.3376 
4771 2 32.4585 1.43118 27.1481 
4817 1 28.8685 3.21636 25.345 
4818 3 30.6423 3.26364 27.1321 
4821 5 32.538 3.24109 25.3053 
4094 3 34.4247 -0.373391 23.4002 
4146 4 34.3857 3.30587 23.4815 
4770 5 34.3461 -0.325763 27.1732 
5441 1 28.881 -0.377318 28.9122 
5442 3 30.6501 -0.390076 30.7462 
5443 3 28.9023 1.4082 30.6919 
5444 1 30.6341 1.40521 28.8695 
5445 3 32.4498 -0.434936 28.9462 
5447 5 32.4822 1.39249 30.72 
5493 4 28.8748 3.26949 28.8694 
5494 5 30.6946 3.31046 30.6756 
5497 4 32.5158 3.27291 28.8365 
6117 1 28.9067 -0.337786 32.517 
6120 3 30.6865 1.41226 32.5829 
6121 3 32.4914 -0.415373 32.5781 
6169 5 28.8846 3.30179 32.5652 
6173 3 32.4141 3.32038 32.6244 
5498 5 34.3224 3.32615 30.7177 
6118 1 30.6234 -0.353672 34.3596 
7476 4 34.3642 1.48107 39.8372 
6119 2 28.8603 1.49071 34.4005 
6123 2 32.4686 1.45942 34.3805 
6170 3 30.7135 3.31633 34.4266 
6793 3 28.8578 -0.280387 36.2517 
6794 1 30.6765 -0.271635 38.0234 
6795 4 28.8642 1.52523 38.0176 
6796 1 30.6409 1.47063 36.1891 
6797 5 32.5416 -0.334889 36.2216 
6799 2 32.5537 1.50232 38.018 
6845 4 28.8785 3.33085 36.1922 
6846 5 30.7023 3.29228 38.0285 
6849 1 32.5002 3.2709 36.1677 
7469 5 28.8758 -0.261847 39.8542 
7472 4 30.7083 1.52097 39.8993 
7473 2 32.5052 -0.290128 39.8124 
7521 4 28.8725 3.28959 39.8761 
7525 4 32.524 3.28632 39.8914 
7470 3 30.7473 -0.272632 41.6929 
7471 1 28.8631 1.53918 41.6756 
7475 3 32.5311 1.492 41.659 
7522 4 30.7161 3.28532 41.6457 
8145 1 28.8721 -0.236489 43.4362 
8146 5 30.6838 -0.295233 45.2466 
8147 3 28.8645 1.56522 45.2735 
8148 3 30.7131 1.52045 43.4102 
8149 3 32.5718 -0.305328 43.4311 
8151 2 32.5654 1.51922 45.2655 
8197 2 28.9011 3.30925 43.4698 
8198 4 30.7098 3.3115 45.2406 
8201 1 32.4915 3.30797 43.4433 
7474 3 34.3534 -0.306425 41.642 
7526 2 34.3379 3.30211 41.6939 
8152 2 34.3484 1.48628 43.4775 
8202 3 34.3264 3.31253 45.2138 
87 1 28.873 5.09737 1.45126 
88 5 30.7323 5.0822 -0.382995 
91 2 32.5712 5.1461 1.41005 
137 3 28.8561 6.93474 -0.40341 
138 2 30.6594 6.98435 1.43296 
139 4 28.8578 8.77321 1.39337 
140 4 30.6649 8.7996 -0.408616 
141 3 32.5455 7.02245 -0.433804 
143 5 32.5472 8.81801 1.40879 
764 2 30.7008 5.13637 3.21851 
813 3 28.8404 6.95859 3.25664 
816 2 30.6913 8.80361 3.24767 
817 3 32.5685 6.99253 3.22695 
92 2 34.3019 5.15336 -0.454762 
142 2 34.3825 7.0506 1.36029 
144 1 34.3736 8.83003 -0.442673 
768 5 34.3518 5.13402 3.27829 
820 2 34.3983 8.93469 3.23943 
189 3 28.8575 10.5755 -0.420352 
193 4 32.5806 10.6136 -0.402637 
865 5 28.861 10.5941 3.29854 
763 1 28.9413 5.10709 5.05275 
767 2 32.5084 5.07036 5.15433 
814 5 30.7552 6.93445 5.07105 
815 2 28.8665 8.7753 5.10416 
819 5 32.5614 8.93417 5.08646 
1439 1 28.9566 5.0963 8.90014 
1440 1 30.758 5.06987 7.03084 
1443 3 32.4608 5.07149 8.88649 
1489 5 28.9744 6.88898 7.01925 
1490 4 30.7594 6.88897 8.95199 
1491 5 28.9631 8.78519 8.94379 
1492 5 30.7396 8.86932 7.00239 
1493 2 32.4825 6.95371 7.09382 
1495 3 32.4816 8.84862 8.87651 
818 5 34.3115 7.0092 5.18247 
1444 5 34.3676 5.09537 7.0427 
1496 3 34.334 8.83452 7.03344 
1545 1 32.5699 10.6588 7.02825 
1546 5 34.3782 10.6172 8.87724 
2116 3 30.7023 5.05152 10.6676 
2165 4 28.8949 6.91186 10.6793 
2168 4 30.7986 8.85727 10.6923 
2169 4 32.5177 6.96252 10.6645 
2115 1 28.9233 5.082 12.4762 
2221 1 32.5148 10.6413 10.7127 
2119 4 32.4905 5.07801 12.4523 
2848 1 34.2948 8.84215 14.2602 
2166 5 30.7227 6.95465 12.4533 
2167 2 28.9198 8.82572 12.4106 
2846 2 34.3099 7.0167 16.0285 
2172 2 34.338 8.81151 10.7067 
2171 3 32.5406 8.87337 12.4966 
2791 5 28.9137 5.03366 16.0956 
2792 1 30.7273 5.06934 14.2428 
2795 2 32.5247 5.11884 16.0603 
2841 1 28.9227 6.92899 14.2706 
2842 4 30.7253 6.95498 16.0382 
2843 3 28.9367 8.79465 16.1128 
2844 2 30.7115 8.8422 14.3056 
2845 2 32.5142 6.99216 14.2732 
2847 1 32.5272 8.86474 16.0484 
2170 2 34.3483 7.00374 12.4756 
3467 3 28.9018 5.06624 19.778 
3468 5 30.7677 5.04946 17.9783 
3471 5 32.6271 5.10535 19.8536 
3517 5 28.8855 6.96164 18.0247 
3518 3 30.7795 6.93541 19.8331 
3519 4 28.7909 8.8685 19.7898 
3520 5 30.7625 8.79766 17.9247 
3521 2 32.5767 6.95081 17.8966 
3523 2 32.5912 8.76756 19.8059 
4144 4 30.7589 5.09998 21.6169 
4193 5 28.8397 6.96689 21.5409 
4196 5 30.7413 8.81131 21.6395 
4197 4 32.6003 6.943 21.7081 
3524 2 34.2698 8.84401 17.8998 
4200 2 34.3501 8.81063 21.704 
4245 2 28.8517 10.6473 21.6719 
4249 1 32.5737 10.6169 21.69 
3574 3 34.2633 10.6239 19.8027 
4143 5 28.8775 5.05212 23.5389 
4147 3 32.5587 5.08391 23.4378 
4194 5 30.7372 6.94602 23.5036 
4195 3 28.839 8.84927 23.4476 
4199 3 32.5826 8.8448 23.5092 
4819 1 28.8766 5.04281 27.0538 
4820 3 30.702 5.03434 25.3242 
4823 5 32.5613 5.13166 27.1342 
4869 2 28.8817 7.0037 25.3187 
4870 5 30.6905 6.99461 27.0865 
4871 3 28.8562 8.82999 27.153 
4872 1 30.7053 8.85743 25.2693 
4873 2 32.5972 6.97111 25.2441 
4875 3 32.5381 8.7953 27.055 
4874 3 34.3855 7.01035 27.0798 
4246 4 30.7132 10.6226 23.4768 
4921 5 28.861 10.6601 25.2883 
4922 4 30.6838 10.5648 27.1078 
4925 1 32.5435 10.5582 25.2947 
4250 3 34.3816 10.5702 23.5247 
5495 3 28.8999 5.17002 30.7012 
5496 1 30.6265 5.1265 28.8693 
5499 2 32.4947 5.18688 30.6368 
5545 4 28.892 6.95245 28.904 
5546 3 30.6671 6.92991 30.6569 
5547 2 28.8785 8.7735 30.6956 
5548 1 30.6973 8.77764 28.9196 
5549 3 32.542 7.02922 28.9201 
5551 4 32.4847 8.74586 30.7194 
6172 4 30.7071 5.17196 32.5427 
6221 4 28.8963 6.92325 32.5138 
6224 2 30.6725 8.73522 32.4802 
6225 2 32.5076 6.9377 32.5039 
5500 3 34.3639 5.1816 28.8896 
5550 3 34.3411 6.98809 30.6797 
5552 2 34.3647 8.77223 28.8595 
6176 5 34.3201 5.10244 32.6015 
6228 4 34.3174 8.75995 32.5086 
5597 2 28.8742 10.6056 28.8825 
5598 4 30.6953 10.567 30.7168 
5601 2 32.4851 10.541 28.8645 
6273 1 28.8763 10.5449 32.5131 
6277 3 32.501 10.5876 32.5023 
6223 4 28.8909 8.68504 34.3258 
6227 5 32.5285 8.73433 34.3599 
6171 2 28.8896 5.13734 34.4051 
6175 1 32.4669 5.11899 34.4102 
6222 2 30.6859 6.91741 34.3938 
6953 5 32.4919 10.6111 36.2199 
6949 5 28.9844 10.6092 36.2303 
6847 4 28.8896 5.10889 38.0186 
6848 3 30.7242 5.11438 36.2016 
6851 3 32.5017 5.08773 38.0061 
6897 3 28.8909 6.88042 36.2162 
6898 3 30.6798 6.86185 37.9939 
6899 4 28.9683 8.66581 38.0271 
6900 3 30.6779 8.66331 36.2295 
6901 4 32.508 6.91913 36.263 
6903 3 32.4687 8.71794 38.0522 
7524 4 30.6805 5.07925 39.8873 
7573 1 28.9746 6.88496 39.844 
7576 3 30.6875 8.71528 39.863 
7577 5 32.4722 6.91258 39.8668 
6226 4 34.3411 6.9336 34.4145 
6852 5 34.3637 5.11236 36.2226 
7523 4 28.9415 5.07993 41.6616 
7527 4 32.4691 5.08474 41.7153 
7574 3 30.655 6.93772 41.7332 
7575 1 28.931 8.73702 41.6957 
7579 1 32.4869 8.77222 41.6402 
8199 3 28.8548 5.1026 45.2961 
8200 1 30.6925 5.09592 43.4546 
8203 3 32.5458 5.06197 45.2131 
8249 1 28.8822 6.92316 43.4904 
8250 5 30.7243 6.96788 45.2534 
8251 4 28.8566 8.78072 45.2778 
8252 3 30.7623 8.8014 43.4584 
8253 4 32.5165 6.91476 43.4197 
8255 3 32.535 8.86195 45.316 
7578 2 34.3723 6.90451 41.6547 
8204 4 34.3371 5.0845 43.4609 
8254 2 34.2954 6.95346 45.2834 
8256 5 34.3155 8.8067 43.4467 
7626 2 30.7528 10.6002 41.6285 
8301 2 28.8931 10.5597 43.461 
8302 3 30.7057 10.5406 45.323 
8305 1 32.5357 10.5933 43.4557 
921 5 32.6134 14.2559 3.21386 
190 2 30.7022 10.6177 1.37296 
191 5 28.8608 12.4406 1.41467 
192 3 30.7174 12.3811 -0.420039 
920 2 30.7864 16.157 3.30081 
195 1 32.5535 12.379 1.40371 
241 5 28.9197 14.2903 -0.439767 
242 1 30.74 14.2656 1.45618 
243 5 28.9453 16.1554 1.47119 
244 1 30.7387 16.159 -0.372689 
245 5 32.5688 14.2722 -0.30866 
247 1 32.5754 16.1274 1.45305 
917 2 28.893 14.3338 3.36739 
868 2 30.7111 12.4388 3.25916 
869 4 32.5207 10.6815 3.22038 
866 1 30.668 10.6835 5.13298 
867 3 28.9045 12.4583 5.16489 
871 5 32.5647 12.389 5.16395 
918 5 30.7272 14.2829 5.14336 
919 4 28.8501 16.1265 5.20955 
923 2 32.626 16.1274 5.10835 
1541 4 28.9215 10.6908 6.94241 
1542 3 30.7146 10.6747 8.86316 
1543 1 28.959 12.4508 8.7998 
1544 4 30.6838 12.4281 6.99683 
1600 5 34.3668 16.068 7.03111 
1547 5 32.5292 12.4889 8.84205 
1593 4 28.9089 14.2608 6.9495 
1594 2 30.7089 14.2995 8.83011 
1595 2 28.9353 16.1354 8.7687 
1596 5 30.774 16.1359 6.98898 
1597 4 32.5675 14.2555 7.01008 
1599 2 32.5753 16.0792 8.91535 
870 4 34.4447 10.697 5.15378 
2217 1 28.9443 10.6767 10.7208 
2218 3 30.753 10.6687 12.4835 
2219 3 28.9288 12.4355 12.5291 
2220 2 30.7019 12.4647 10.6898 
2900 4 34.3447 12.4375 14.2743 
2223 1 32.572 12.4447 12.4522 
2269 2 28.9463 14.3248 10.6547 
2270 2 30.7229 14.2567 12.4617 
2271 3 28.9107 16.1181 12.4773 
2272 4 30.7631 16.1132 10.6651 
2273 1 32.5969 14.2783 10.6878 
2275 2 32.5933 16.098 12.3887 
2893 2 28.949 10.657 14.2826 
2894 3 30.7439 10.6731 16.1124 
2895 4 28.9124 12.461 16.0699 
2896 4 30.734 12.4485 14.285 
2897 1 32.5281 10.6684 14.2641 
2899 4 32.5221 12.4441 16.0852 
2945 4 28.8965 14.2447 14.3337 
2946 3 30.7134 14.215 16.089 
2947 1 28.8312 16.0468 16.0984 
2948 5 30.7301 16.09 14.2794 
2949 2 32.577 14.1977 14.2574 
2951 5 32.5465 16.0586 16.1551 
2222 3 34.3112 10.6569 12.4774 
2274 3 34.3848 14.2405 12.425 
2898 4 34.2857 10.6482 16.0394 
3569 2 28.8746 10.6714 17.9331 
3570 5 30.738 10.6674 19.7865 
3571 2 28.8745 12.4873 19.7957 
3572 4 30.7453 12.4431 17.8889 
3573 3 32.5595 10.6648 17.886 
3575 2 32.5216 12.4509 19.8086 
3621 5 28.8863 14.2378 17.9138 
3622 3 30.763 14.2546 19.8207 
3623 5 28.8898 16.0556 19.8426 
3624 3 30.7063 16.0462 17.901 
3625 3 32.4517 14.2191 17.9182 
3627 2 32.467 16.1096 19.7235 
4252 2 34.3015 12.4376 21.6564 
4248 2 30.6815 12.489 21.6737 
3626 5 34.3189 14.2818 19.7672 
4297 3 28.8941 14.297 21.6748 
4300 3 30.7051 16.0643 21.6737 
4301 3 32.5019 14.3284 21.668 
3576 2 34.3089 12.4418 17.914 
4980 1 34.3372 16.1333 25.2912 
4247 1 28.8676 12.4927 23.4767 
4251 5 32.5245 12.4483 23.5179 
4298 2 30.6665 14.3058 23.4999 
4299 2 28.8379 16.0929 23.4762 
4303 4 32.5052 16.0686 23.4769 
4978 5 34.3686 14.2906 27.0756 
4302 1 34.2952 14.3244 23.5173 
4923 4 28.8562 12.4961 27.1262 
4924 2 30.6576 12.4867 25.3142 
4979 1 32.4874 16.095 27.1058 
4927 5 32.5057 12.4156 27.0827 
4973 4 28.8442 14.277 25.3061 
4974 4 30.6607 14.316 27.0835 
4975 4 28.8516 16.0918 27.0162 
4976 4 30.6448 16.0823 25.2962 
4977 4 32.4916 14.3614 25.3013 
5656 5 34.354 16.119 28.9537 
6329 5 32.525 14.3013 32.472 
5599 5 28.887 12.4436 30.6818 
5600 1 30.647 12.4751 28.8299 
6328 4 30.6838 16.1362 32.5086 
5603 5 32.4699 12.4249 30.6482 
5649 3 28.8713 14.2968 28.8485 
5650 4 30.6469 14.3051 30.6709 
5651 4 28.8987 16.0595 30.7093 
5652 2 30.6908 16.0931 28.8827 
5653 1 32.4638 14.2875 28.8939 
5655 2 32.4849 16.1545 30.6965 
6325 4 28.9289 14.3393 32.508 
6276 3 30.6559 12.3999 32.5022 
6274 2 30.6653 10.5635 34.2924 
6275 2 28.9558 12.4765 34.3492 
6279 5 32.5139 12.4513 34.3441 
6327 1 28.9001 16.1084 34.3448 
7681 2 32.5749 14.3082 39.8558 
7680 1 30.7164 16.0539 39.799 
7677 1 28.9454 14.2632 39.8076 
6326 2 30.6642 14.3019 34.3623 
7629 4 32.511 10.6069 39.8738 
6331 5 32.5646 16.1346 34.3679 
7008 1 34.3894 16.0617 36.1765 
6950 2 30.7758 10.6329 38.0852 
6951 3 28.9649 12.5173 38.0284 
6952 3 30.7199 12.5632 36.2614 
6956 4 34.3312 12.5095 36.2372 
6955 4 32.5367 12.53 38.0726 
7001 1 28.9054 14.3341 36.2486 
7002 4 30.7255 14.2906 38.0327 
7003 3 28.8408 16.0701 38.0803 
7004 2 30.7307 16.0621 36.2019 
7005 1 32.5909 14.2626 36.2296 
7007 2 32.5934 16.0516 37.9908 
7625 5 28.9213 10.6075 39.8259 
7628 1 30.7619 12.5078 39.86 
8306 4 34.3861 10.6393 45.2881 
7627 1 28.9319 12.4608 41.609 
7631 1 32.5728 12.4629 41.629 
7678 4 30.7694 14.2841 41.6222 
7679 5 28.8786 16.1405 41.6033 
7683 2 32.585 16.0703 41.7241 
7682 1 34.3778 14.2496 41.659 
7630 2 34.3326 10.6428 41.6025 
8303 1 28.9029 12.3417 45.3281 
8304 5 30.7331 12.4178 43.4559 
8359 5 32.6046 16.0674 45.2515 
8307 5 32.5895 12.4293 45.2975 
8353 5 28.9312 14.2945 43.5004 
8354 3 30.7332 14.3032 45.302 
8355 1 28.9365 16.2164 45.3007 
8356 4 30.7506 16.1177 43.5097 
8357 4 32.6056 14.2486 43.4268 
293 4 28.936 17.9722 -0.381754 
294 3 30.773 17.9764 1.42665 
295 2 28.8669 19.7451 1.43546 
296 4 30.7424 19.7591 -0.414091 
297 5 32.6127 17.9525 -0.359783 
299 2 32.6422 19.7354 1.47746 
345 1 28.8771 21.573 -0.359767 
346 5 30.7942 21.5548 1.43511 
349 4 32.6216 21.5284 -0.393271 
969 5 28.886 17.9449 3.37044 
972 5 30.759 19.7711 3.3472 
973 2 32.6265 17.904 3.27782 
1021 1 28.8649 21.5393 3.37132 
1025 1 32.6316 21.6165 3.35396 
970 4 30.7248 17.918 5.19251 
971 1 28.9175 19.7964 5.20169 
975 5 32.638 19.7576 5.1701 
1022 3 30.7251 21.5825 5.23132 
1645 1 28.8975 17.9586 6.96219 
1646 2 30.773 17.9527 8.81537 
1647 4 28.8264 19.7375 8.77208 
1648 2 30.7207 19.7254 6.98451 
1649 2 32.6215 17.9492 7.03018 
1651 4 32.6402 19.7437 8.8106 
1697 2 28.8821 21.6261 6.98314 
1698 5 30.745 21.5818 8.76124 
1701 1 32.6401 21.5494 6.97854 
974 4 34.4165 17.9043 5.10953 
1652 1 34.3993 19.7305 7.04236 
1702 4 34.3867 21.535 8.80906 
2328 4 34.3748 19.7803 10.613 
2321 5 28.8827 17.9201 10.6404 
2322 1 30.7779 17.9037 12.425 
2323 1 28.825 19.7334 12.4388 
2324 5 30.782 19.7475 10.6597 
2325 4 32.6248 17.9413 10.6394 
2327 1 32.656 19.7913 12.4408 
2373 5 28.8301 21.5966 10.6315 
2374 4 30.7548 21.6107 12.4097 
2377 3 32.5945 21.5596 10.628 
2997 5 28.8463 17.9491 14.3061 
2998 2 30.762 17.9789 16.147 
2999 1 28.7939 19.7801 16.1531 
3000 5 30.7692 19.7824 14.2245 
3001 2 32.6059 17.9865 14.224 
3003 4 32.6179 19.7853 16.1517 
3049 5 28.7961 21.5823 14.2473 
3050 5 30.7193 21.5484 16.1971 
3053 3 32.6704 21.582 14.3095 
2326 1 34.3824 17.9497 12.404 
3004 3 34.396 19.7983 14.2854 
2378 1 34.422 21.5685 12.4772 
3673 5 28.8526 17.9066 17.8927 
3674 2 30.6602 17.9477 19.7696 
3675 1 28.8099 19.7632 19.7478 
3676 3 30.6951 19.7283 17.9368 
3677 4 32.5526 17.9559 17.9587 
3679 5 32.5916 19.7575 19.7384 
3725 1 28.7695 21.5236 17.9312 
3726 5 30.6452 21.5661 19.7096 
3729 3 32.6476 21.5801 17.8985 
4349 4 28.8718 17.8894 21.6656 
4352 2 30.5893 19.7369 21.6216 
4353 5 32.5249 17.9012 21.6393 
4401 4 28.8109 21.6195 21.6119 
4405 3 32.5566 21.5534 21.5651 
4350 4 30.6284 17.8925 23.4756 
4351 3 28.8557 19.6857 23.498 
4355 2 32.5156 19.7555 23.423 
4402 5 30.6854 21.5865 23.4271 
5025 3 28.8637 17.9299 25.2885 
5026 2 30.6982 17.9245 27.0862 
5027 2 28.8794 19.7278 27.0805 
5028 1 30.6905 19.7373 25.2661 
5029 5 32.4949 17.8913 25.2698 
5031 2 32.5062 19.793 27.1462 
5077 5 28.8436 21.5771 25.2953 
5078 1 30.7042 21.5517 27.113 
5081 1 32.4841 21.5969 25.3359 
4406 5 34.3595 21.6052 23.3989 
5032 5 34.3486 19.7564 25.3406 
5082 1 34.3592 21.6019 27.1789 
5701 5 28.891 17.9458 28.917 
5702 3 30.7409 17.9577 30.6947 
5703 4 28.9301 19.7665 30.6762 
5704 1 30.724 19.799 28.9191 
5705 1 32.5014 17.9642 28.8827 
5707 4 32.5031 19.7324 30.643 
5753 1 28.8985 21.5611 28.8859 
5754 1 30.7075 21.601 30.6372 
5757 3 32.5372 21.5831 28.9184 
6377 5 28.8912 17.9099 32.4915 
6380 1 30.7522 19.7292 32.4867 
6381 4 32.516 17.9385 32.4976 
6429 5 28.9321 21.6285 32.48 
6433 5 32.4741 21.6098 32.5009 
5706 3 34.3496 17.975 30.6813 
5708 1 34.3585 19.7311 28.9119 
6378 4 30.7484 17.9355 34.3561 
7110 1 34.4174 21.6187 37.946 
6379 5 28.9017 19.7831 34.3821 
6383 2 32.5014 19.7407 34.4047 
6430 1 30.7267 21.6051 34.4036 
7053 5 28.8565 17.8933 36.1868 
7054 5 30.7327 17.9317 38.0022 
7055 1 28.8311 19.8283 37.9578 
7056 1 30.7391 19.7941 36.1911 
7057 1 32.5743 17.9683 36.1717 
7059 2 32.588 19.8399 37.9372 
7105 1 28.8868 21.6078 36.1894 
7106 2 30.7029 21.6311 37.9588 
7109 4 32.5371 21.6298 36.1706 
7729 4 28.8112 17.9527 39.7677 
7732 5 30.6868 19.8412 39.8213 
7733 5 32.6034 17.8865 39.8679 
7781 3 28.8523 21.6374 39.8016 
7785 2 32.5878 21.6454 39.8267 
6382 1 34.3648 17.9536 34.384 
7058 5 34.4167 17.9303 37.9761 
7060 1 34.4008 19.8057 36.1602 
7730 5 30.7278 17.9375 41.6775 
7731 3 28.8437 19.7307 41.6493 
7735 2 32.6219 19.8029 41.6952 
7782 2 30.6552 21.6171 41.675 
8405 4 28.8633 17.9454 43.5268 
8406 1 30.746 17.9306 45.3042 
8407 2 28.8856 19.7435 45.3693 
8408 5 30.711 19.7784 43.5478 
8409 3 32.5971 17.9682 43.5015 
8411 1 32.6076 19.7947 45.3361 
8457 2 28.8979 21.6259 43.5411 
8458 1 30.7035 21.6134 45.4014 
8461 5 32.5756 21.6361 43.5271 
347 5 28.8791 23.412 1.50544 
348 2 30.7289 23.4222 -0.321504 
351 3 32.5947 23.4693 1.43312 
397 4 28.8607 25.243 -0.339969 
398 2 30.7702 25.2737 1.47362 
399 2 28.9057 26.9794 1.53319 
400 4 30.7446 27.0846 -0.330174 
401 4 32.5931 25.3014 -0.29858 
403 1 32.5388 27.0532 1.49343 
1024 5 30.7826 23.4105 3.36281 
1073 3 28.914 25.254 3.35727 
1076 3 30.8169 27.0251 3.33877 
1077 1 32.587 25.2675 3.28785 
402 2 34.3842 25.2804 1.46704 
1028 1 34.352 23.4339 3.29998 
1080 4 34.345 27.0866 3.34169 
1023 2 28.8998 23.4026 5.15372 
1027 2 32.5815 23.376 5.23038 
1074 4 30.8174 25.2693 5.15879 
1075 5 28.9285 27.0324 5.18468 
1079 4 32.5564 27.0917 5.1537 
1699 2 28.8924 23.4708 8.80451 
1700 4 30.7463 23.4498 6.92985 
1703 5 32.5813 23.4395 8.76856 
1749 2 28.8984 25.1686 6.95077 
1750 3 30.7512 25.2535 8.77118 
1751 5 28.8564 27.0061 8.72727 
1752 1 30.8232 27.0482 6.97243 
1753 3 32.5435 25.2937 6.99502 
1755 3 32.6044 27.0684 8.75811 
1078 5 34.3457 25.2466 5.18876 
1754 2 34.4277 25.3174 8.72464 
1756 4 34.3836 27.1323 6.96816 
2428 2 30.7292 27.0548 10.5814 
2429 2 32.5983 25.3093 10.6026 
2375 4 28.8611 23.4565 12.4059 
2376 3 30.7094 23.4794 10.6412 
2379 5 32.5804 23.4297 12.446 
2425 1 28.8859 25.2319 10.6436 
2426 3 30.6688 25.2831 12.4185 
2427 1 28.9052 27.0894 12.435 
3107 3 32.5896 27.1835 16.1175 
3105 5 32.5609 25.2938 14.3436 
2431 5 32.5869 27.1129 12.4519 
3051 2 28.7813 23.3925 16.1844 
3052 5 30.7312 23.3894 14.3191 
3055 3 32.6078 23.3812 16.179 
3101 5 28.8673 25.2408 14.2992 
3102 1 30.7088 25.2831 16.1587 
3103 1 28.8745 27.1115 16.1163 
3104 3 30.7002 27.1075 14.3167 
3727 2 28.8 23.357 19.6981 
3728 3 30.6977 23.4652 17.8587 
3731 5 32.5741 23.3916 19.7119 
3777 3 28.8507 25.2119 17.9083 
3778 5 30.7025 25.249 19.7497 
3779 1 28.8718 27.0989 19.8002 
3780 5 30.6906 27.1369 17.9153 
3781 1 32.5544 25.2965 17.8616 
3783 1 32.5464 27.1348 19.7459 
4404 3 30.699 23.3563 21.5837 
4453 5 28.8133 25.1816 21.5715 
4456 3 30.7779 27.1125 21.5813 
4457 3 32.5077 25.2615 21.6018 
3784 4 34.3741 27.2092 17.9475 
4460 5 34.3218 27.1119 21.6066 
4403 4 28.795 23.4052 23.4625 
4407 2 32.519 23.3651 23.4089 
4454 5 30.691 25.19 23.4388 
4455 5 28.8353 27.0455 23.4532 
4459 4 32.4889 27.1193 23.461 
5079 4 28.8368 23.4256 27.1173 
5080 3 30.6634 23.3898 25.3809 
5083 1 32.5149 23.31 27.1091 
5129 1 28.8207 25.1797 25.3115 
5130 3 30.5943 25.2206 27.0967 
5131 1 28.8385 27.0328 27.0909 
5132 4 30.6516 27.0601 25.3083 
5133 5 32.5069 25.1812 25.3116 
5135 5 32.4839 27.1004 27.1027 
5755 3 28.8192 23.4291 30.6348 
5756 2 30.6549 23.3541 28.8534 
5759 4 32.5552 23.388 30.6965 
5805 1 28.8128 25.2628 28.8709 
5806 5 30.6368 25.2285 30.698 
5807 1 28.8245 27.0635 30.6876 
5808 3 30.5971 27.0852 28.8746 
5809 5 32.5183 25.1933 28.8844 
5811 1 32.489 27.0524 30.6836 
6432 1 30.689 23.4442 32.5249 
6481 1 28.8489 25.1888 32.5065 
6484 1 30.6804 27.0194 32.5257 
6485 4 32.5155 25.175 32.4915 
6488 5 34.3536 27.0028 32.5124 
6487 1 32.453 26.9892 34.3263 
6486 5 34.3757 25.1228 34.3654 
6431 3 28.9509 23.4057 34.3528 
6435 1 32.4568 23.4233 34.3588 
6482 4 30.6911 25.2159 34.3095 
6483 2 28.8844 27.0331 34.3363 
7840 5 34.3937 27.0378 39.8255 
7107 3 28.8844 23.3537 38.0307 
7108 3 30.6916 23.3888 36.1351 
7111 3 32.5371 23.3624 37.9855 
7157 4 28.942 25.2094 36.1495 
7158 5 30.6962 25.1836 38.0269 
7159 4 28.919 27.0568 37.9974 
7160 3 30.6654 27.0221 36.14 
7161 3 32.4455 25.1874 36.1388 
7163 2 32.4503 27.0523 38.0627 
7784 3 30.7085 23.3707 39.8495 
7833 4 28.9042 25.1956 39.8918 
7836 1 30.6608 27.0376 39.9106 
7837 3 32.4813 25.1546 39.8961 
7788 1 34.3995 23.3628 39.8153 
